Year;Voivodeship;Sex;ICD10;Age;Count
2013;18;K;C61;55-59;0
2013;18;K;C61;60-64;0
2013;18;K;C61;65-69;0
2013;18;K;C61;70-74;0
2013;18;K;C61;75-79;0
2013;18;K;C61;80-84;0
2013;18;K;C61;85+;0
2013;18;K;C62;0-4;0
2013;18;K;C62;10-14;0
2013;18;K;C62;15-19;0
2013;18;K;C62;20-24;0
2013;18;K;C62;25-29;0
2013;18;K;C62;30-34;0
2013;18;K;C62;35-39;0
2013;18;K;C62;40-44;0
2013;18;K;C62;45-49;0
2013;18;K;C62;5-9;0
2013;18;K;C62;50-54;0
2013;18;K;C62;55-59;0
2013;18;K;C62;60-64;0
2013;18;K;C62;65-69;0
2013;18;K;C62;70-74;0
2013;18;K;C62;75-79;0
2013;18;K;C62;80-84;0
2013;18;K;C62;85+;0
2013;18;K;C63;0-4;0
2013;18;K;C63;10-14;0
2013;18;K;C63;15-19;0
2013;18;K;C63;20-24;0
2013;18;K;C63;25-29;0
2013;18;K;C63;30-34;0
2013;18;K;C63;35-39;0
2013;18;K;C63;40-44;0
2013;18;K;C63;45-49;0
2013;18;K;C63;5-9;0
2013;18;K;C63;50-54;0
2013;18;K;C63;55-59;0
2013;18;K;C63;60-64;0
2013;18;K;C63;65-69;0
2013;18;K;C63;70-74;0
2013;18;K;C63;75-79;0
2013;18;K;C63;80-84;0
2013;18;K;C63;85+;0
2013;18;K;C64;0-4;1
2013;18;K;C64;10-14;0
2013;18;K;C64;15-19;0
2013;18;K;C64;20-24;0
2013;18;K;C64;25-29;1
2013;18;K;C64;30-34;0
2013;18;K;C64;35-39;0
2013;18;K;C64;40-44;4
2013;18;K;C64;45-49;7
2013;18;K;C64;5-9;1
2013;18;K;C64;50-54;12
2013;18;K;C64;55-59;16
2013;18;K;C64;60-64;23
2013;18;K;C64;65-69;14
2013;18;K;C64;70-74;21
2013;18;K;C64;75-79;22
2013;18;K;C64;80-84;13
2013;18;K;C64;85+;5
2013;18;K;C65;0-4;0
2013;18;K;C65;10-14;0
2013;18;K;C65;15-19;0
2013;18;K;C65;20-24;0
2013;18;K;C65;25-29;0
2013;18;K;C65;30-34;0
2013;18;K;C65;35-39;0
2013;18;K;C65;40-44;0
2013;18;K;C65;45-49;1
2013;18;K;C65;5-9;0
2013;18;K;C65;50-54;1
2013;18;K;C65;55-59;0
2013;18;K;C65;60-64;2
2013;18;K;C65;65-69;1
2013;18;K;C65;70-74;1
2013;18;K;C65;75-79;2
2013;18;K;C65;80-84;2
2013;18;K;C65;85+;0
2013;18;K;C66;0-4;0
2013;18;K;C66;10-14;0
2013;18;K;C66;15-19;0
2013;18;K;C66;20-24;0
2013;18;K;C66;25-29;0
2013;18;K;C66;30-34;0
2013;18;K;C66;35-39;0
2013;18;K;C66;40-44;0
2013;18;K;C66;45-49;0
2013;18;K;C66;5-9;0
2013;18;K;C66;50-54;0
2013;18;K;C66;55-59;0
2013;18;K;C66;60-64;0
2013;18;K;C66;65-69;1
2013;18;K;C66;70-74;0
2013;18;K;C66;75-79;0
2013;18;K;C66;80-84;0
2013;18;K;C66;85+;0
2013;18;K;C67;0-4;0
2013;18;K;C67;10-14;0
2013;18;K;C67;15-19;1
2013;18;K;C67;20-24;0
2013;18;K;C67;25-29;0
2013;18;K;C67;30-34;0
2013;18;K;C67;35-39;1
2013;18;K;C67;40-44;2
2013;18;K;C67;45-49;3
2013;18;K;C67;5-9;0
2013;18;K;C67;50-54;5
2013;18;K;C67;55-59;12
2013;18;K;C67;60-64;14
2013;18;K;C67;65-69;7
2013;18;K;C67;70-74;3
2013;18;K;C67;75-79;8
2013;18;K;C67;80-84;11
2013;18;K;C67;85+;5
2013;18;K;C68;0-4;0
2013;18;K;C68;10-14;0
2013;18;K;C68;15-19;0
2013;18;K;C68;20-24;0
2013;18;K;C68;25-29;0
2013;18;K;C68;30-34;0
2013;18;K;C68;35-39;0
2013;18;K;C68;40-44;0
2013;18;K;C68;45-49;0
2013;18;K;C68;5-9;0
2013;18;K;C68;50-54;0
2013;18;K;C68;55-59;0
2013;18;K;C68;60-64;0
2013;18;K;C68;65-69;0
2013;18;K;C68;70-74;0
2013;18;K;C68;75-79;0
2013;18;K;C68;80-84;0
2013;18;K;C68;85+;1
2013;18;K;C69;0-4;1
2013;18;K;C69;10-14;0
2013;18;K;C69;15-19;0
2013;18;K;C69;20-24;1
2013;18;K;C69;25-29;0
2013;18;K;C69;30-34;0
2013;18;K;C69;35-39;0
2013;18;K;C69;40-44;0
2013;18;K;C69;45-49;1
2013;18;K;C69;5-9;0
2013;18;K;C69;50-54;1
2013;18;K;C69;55-59;2
2013;18;K;C69;60-64;0
2013;18;K;C69;65-69;1
2013;18;K;C69;70-74;2
2013;18;K;C69;75-79;0
2013;18;K;C69;80-84;0
2013;18;K;C69;85+;1
2013;18;K;C70;0-4;0
2013;18;K;C70;10-14;0
2013;18;K;C70;15-19;0
2013;18;K;C70;20-24;0
2013;18;K;C70;25-29;0
2013;18;K;C70;30-34;0
2013;18;K;C70;35-39;0
2013;18;K;C70;40-44;0
2013;18;K;C70;45-49;1
2013;18;K;C70;5-9;0
2013;18;K;C70;50-54;1
2013;18;K;C70;55-59;0
2013;18;K;C70;60-64;1
2013;18;K;C70;65-69;2
2013;18;K;C70;70-74;1
2013;18;K;C70;75-79;1
2013;18;K;C70;80-84;3
2013;18;K;C70;85+;0
2013;18;K;C71;0-4;2
2013;18;K;C71;10-14;1
2013;18;K;C71;15-19;1
2013;18;K;C71;20-24;1
2013;18;K;C71;25-29;5
2013;18;K;C71;30-34;0
2013;18;K;C71;35-39;1
2013;18;K;C71;40-44;3
2013;18;K;C71;45-49;6
2013;18;K;C71;5-9;1
2013;18;K;C71;50-54;5
2013;18;K;C71;55-59;8
2013;18;K;C71;60-64;13
2013;18;K;C71;65-69;7
2013;18;K;C71;70-74;11
2013;18;K;C71;75-79;9
2013;18;K;C71;80-84;5
2013;18;K;C71;85+;1
2013;18;K;C72;0-4;0
2013;18;K;C72;10-14;0
2013;18;K;C72;15-19;1
2013;18;K;C72;20-24;1
2013;18;K;C72;25-29;1
2013;18;K;C72;30-34;0
2013;18;K;C72;35-39;0
2013;18;K;C72;40-44;0
2013;18;K;C72;45-49;1
2013;18;K;C72;5-9;0
2013;18;K;C72;50-54;0
2013;18;K;C72;55-59;0
2013;18;K;C72;60-64;0
2013;18;K;C72;65-69;0
2013;18;K;C72;70-74;1
2013;18;K;C72;75-79;0
2013;18;K;C72;80-84;1
2013;18;K;C72;85+;0
2013;18;K;C73;0-4;0
2013;18;K;C73;10-14;1
2013;18;K;C73;15-19;2
2013;18;K;C73;20-24;2
2013;18;K;C73;25-29;6
2013;18;K;C73;30-34;8
2013;18;K;C73;35-39;7
2013;18;K;C73;40-44;11
2013;18;K;C73;45-49;13
2013;18;K;C73;5-9;0
2013;18;K;C73;50-54;14
2013;18;K;C73;55-59;14
2013;18;K;C73;60-64;23
2013;18;K;C73;65-69;11
2013;18;K;C73;70-74;8
2013;18;K;C73;75-79;6
2013;18;K;C73;80-84;5
2013;18;K;C73;85+;2
2013;18;K;C74;0-4;1
2013;18;K;C74;10-14;0
2013;18;K;C74;15-19;0
2013;18;K;C74;20-24;0
2013;18;K;C74;25-29;0
2013;18;K;C74;30-34;0
2013;18;K;C74;35-39;0
2013;18;K;C74;40-44;0
2013;18;K;C74;45-49;0
2013;18;K;C74;5-9;0
2013;18;K;C74;50-54;0
2013;18;K;C74;55-59;2
2013;18;K;C74;60-64;0
2013;18;K;C74;65-69;0
2013;18;K;C74;70-74;1
2013;18;K;C74;75-79;1
2013;18;K;C74;80-84;1
2013;18;K;C74;85+;0
2013;18;K;C75;0-4;0
2013;18;K;C75;10-14;0
2013;18;K;C75;15-19;0
2013;18;K;C75;20-24;0
2013;18;K;C75;25-29;1
2013;18;K;C75;30-34;0
2013;18;K;C75;35-39;0
2013;18;K;C75;40-44;0
2013;18;K;C75;45-49;1
2013;18;K;C75;5-9;0
2013;18;K;C75;50-54;0
2013;18;K;C75;55-59;0
2013;18;K;C75;60-64;0
2013;18;K;C75;65-69;0
2013;18;K;C75;70-74;2
2013;18;K;C75;75-79;0
2013;18;K;C75;80-84;0
2013;18;K;C75;85+;0
2013;18;K;C76;0-4;0
2013;18;K;C76;10-14;0
2013;18;K;C76;15-19;0
2013;18;K;C76;20-24;0
2013;18;K;C76;25-29;0
2013;18;K;C76;30-34;0
2013;18;K;C76;35-39;0
2013;18;K;C76;40-44;0
2013;18;K;C76;45-49;0
2013;18;K;C76;5-9;1
2013;18;K;C76;50-54;1
2013;18;K;C76;55-59;1
2013;18;K;C76;60-64;0
2013;18;K;C76;65-69;0
2013;18;K;C76;70-74;2
2013;18;K;C76;75-79;3
2013;18;K;C76;80-84;2
2013;18;K;C76;85+;4
2013;18;K;C77;0-4;0
2013;18;K;C77;10-14;0
2013;18;K;C77;15-19;0
2013;18;K;C77;20-24;0
2013;18;K;C77;25-29;0
2013;18;K;C77;30-34;0
2013;18;K;C77;35-39;0
2013;18;K;C77;40-44;0
2013;18;K;C77;45-49;0
2013;18;K;C77;5-9;0
2013;18;K;C77;50-54;0
2013;18;K;C77;55-59;0
2013;18;K;C77;60-64;0
2013;18;K;C77;65-69;0
2013;18;K;C77;70-74;0
2013;18;K;C77;75-79;1
2013;18;K;C77;80-84;1
2013;18;K;C77;85+;0
2013;18;K;C78;0-4;0
2013;18;K;C78;10-14;0
2013;18;K;C78;15-19;0
2013;18;K;C78;20-24;0
2013;18;K;C78;25-29;0
2013;18;K;C78;30-34;0
2013;18;K;C78;35-39;0
2013;18;K;C78;40-44;0
2013;18;K;C78;45-49;0
2013;18;K;C78;5-9;0
2013;18;K;C78;50-54;0
2013;18;K;C78;55-59;1
2013;18;K;C78;60-64;4
2013;18;K;C78;65-69;0
2013;18;K;C78;70-74;1
2013;18;K;C78;75-79;1
2013;18;K;C78;80-84;1
2013;18;K;C78;85+;4
2013;18;K;C79;0-4;0
2013;18;K;C79;10-14;0
2013;18;K;C79;15-19;0
2013;18;K;C79;20-24;0
2013;18;K;C79;25-29;0
2013;18;K;C79;30-34;0
2013;18;K;C79;35-39;0
2013;18;K;C79;40-44;1
2013;18;K;C79;45-49;0
2013;18;K;C79;5-9;0
2013;18;K;C79;50-54;0
2013;18;K;C79;55-59;0
2013;18;K;C79;60-64;0
2013;18;K;C79;65-69;3
2013;18;K;C79;70-74;0
2013;18;K;C79;75-79;3
2013;18;K;C79;80-84;1
2013;18;K;C79;85+;3
2013;18;K;C80;0-4;0
2013;18;K;C80;10-14;0
2013;18;K;C80;15-19;0
2013;18;K;C80;20-24;0
2013;18;K;C80;25-29;0
2013;18;K;C80;30-34;0
2013;18;K;C80;35-39;0
2013;18;K;C80;40-44;0
2013;18;K;C80;45-49;1
2013;18;K;C80;5-9;0
2013;18;K;C80;50-54;2
2013;18;K;C80;55-59;3
2013;18;K;C80;60-64;3
2013;18;K;C80;65-69;4
2013;18;K;C80;70-74;6
2013;18;K;C80;75-79;8
2013;18;K;C80;80-84;5
2013;18;K;C80;85+;6
2013;18;K;C81;0-4;0
2013;18;K;C81;10-14;0
2013;18;K;C81;15-19;1
2013;18;K;C81;20-24;3
2013;18;K;C81;25-29;2
2013;18;K;C81;30-34;2
2013;18;K;C81;35-39;3
2013;18;K;C81;40-44;0
2013;18;K;C81;45-49;0
2013;18;K;C81;5-9;0
2013;18;K;C81;50-54;0
2013;18;K;C81;55-59;0
2013;18;K;C81;60-64;1
2013;18;K;C81;65-69;3
2013;18;K;C81;70-74;4
2013;18;K;C81;75-79;0
2013;18;K;C81;80-84;0
2013;18;K;C81;85+;0
2013;18;K;C82;0-4;0
2013;18;K;C82;10-14;0
2013;18;K;C82;15-19;0
2013;18;K;C82;20-24;0
2013;18;K;C82;25-29;0
2013;18;K;C82;30-34;0
2013;18;K;C82;35-39;0
2013;18;K;C82;40-44;0
2013;18;K;C82;45-49;1
2013;18;K;C82;5-9;0
2013;18;K;C82;50-54;0
2013;18;K;C82;55-59;2
2013;18;K;C82;60-64;3
2013;18;K;C82;65-69;0
2013;18;K;C82;70-74;3
2013;18;K;C82;75-79;2
2013;18;K;C82;80-84;0
2013;18;K;C82;85+;0
2013;18;K;C83;0-4;0
2013;18;K;C83;10-14;1
2013;18;K;C83;15-19;1
2013;18;K;C83;20-24;0
2013;18;K;C83;25-29;2
2013;18;K;C83;30-34;1
2013;18;K;C83;35-39;1
2013;18;K;C83;40-44;2
2013;18;K;C83;45-49;0
2013;18;K;C83;5-9;0
2013;18;K;C83;50-54;3
2013;18;K;C83;55-59;1
2013;18;K;C83;60-64;8
2013;18;K;C83;65-69;6
2013;18;K;C83;70-74;8
2013;18;K;C83;75-79;12
2013;18;K;C83;80-84;3
2013;18;K;C83;85+;4
2013;18;K;C84;0-4;0
2013;18;K;C84;10-14;0
2013;18;K;C84;15-19;0
2013;18;K;C84;20-24;0
2013;18;K;C84;25-29;0
2013;18;K;C84;30-34;1
2013;18;K;C84;35-39;0
2013;18;K;C84;40-44;0
2013;18;K;C84;45-49;1
2013;18;K;C84;5-9;0
2013;18;K;C84;50-54;0
2013;18;K;C84;55-59;1
2013;18;K;C84;60-64;0
2013;18;K;C84;65-69;2
2013;18;K;C84;70-74;1
2013;18;K;C84;75-79;1
2013;18;K;C84;80-84;0
2013;18;K;C84;85+;0
2013;18;K;C85;0-4;0
2013;18;K;C85;10-14;0
2013;18;K;C85;15-19;0
2013;18;K;C85;20-24;1
2013;18;K;C85;25-29;0
2013;18;K;C85;30-34;0
2013;18;K;C85;35-39;0
2013;18;K;C85;40-44;0
2013;18;K;C85;45-49;1
2013;18;K;C85;5-9;0
2013;18;K;C85;50-54;2
2013;18;K;C85;55-59;2
2013;18;K;C85;60-64;2
2013;18;K;C85;65-69;3
2013;18;K;C85;70-74;1
2013;18;K;C85;75-79;1
2013;18;K;C85;80-84;2
2013;18;K;C85;85+;1
2013;18;K;C88;0-4;0
2013;18;K;C88;10-14;0
2013;18;K;C88;15-19;0
2013;18;K;C88;20-24;0
2013;18;K;C88;25-29;0
2013;18;K;C88;30-34;0
2013;18;K;C88;35-39;0
2013;18;K;C88;40-44;0
2013;18;K;C88;45-49;0
2013;18;K;C88;5-9;0
2013;18;K;C88;50-54;0
2013;18;K;C88;55-59;0
2013;18;K;C88;60-64;0
2013;18;K;C88;65-69;0
2013;18;K;C88;70-74;0
2013;18;K;C88;75-79;0
2013;18;K;C88;80-84;0
2013;18;K;C88;85+;0
2013;18;K;C90;0-4;0
2013;18;K;C90;10-14;0
2013;18;K;C90;15-19;0
2013;18;K;C90;20-24;0
2013;18;K;C90;25-29;0
2013;18;K;C90;30-34;0
2013;18;K;C90;35-39;0
2013;18;K;C90;40-44;1
2013;18;K;C90;45-49;1
2013;18;K;C90;5-9;0
2013;18;K;C90;50-54;4
2013;18;K;C90;55-59;6
2013;18;K;C90;60-64;15
2013;18;K;C90;65-69;7
2013;18;K;C90;70-74;12
2013;18;K;C90;75-79;17
2013;18;K;C90;80-84;10
2013;18;K;C90;85+;2
2013;18;K;C91;0-4;3
2013;18;K;C91;10-14;1
2013;18;K;C91;15-19;0
2013;18;K;C91;20-24;0
2013;18;K;C91;25-29;1
2013;18;K;C91;30-34;0
2013;18;K;C91;35-39;0
2013;18;K;C91;40-44;2
2013;18;K;C91;45-49;2
2013;18;K;C91;5-9;0
2013;18;K;C91;50-54;1
2013;18;K;C91;55-59;1
2013;18;K;C91;60-64;5
2013;18;K;C91;65-69;9
2013;18;K;C91;70-74;4
2013;18;K;C91;75-79;4
2013;18;K;C91;80-84;8
2013;18;K;C91;85+;6
2013;18;K;C92;0-4;0
2013;18;K;C92;10-14;0
2013;18;K;C92;15-19;0
2013;18;K;C92;20-24;0
2013;18;K;C92;25-29;2
2013;18;K;C92;30-34;0
2013;18;K;C92;35-39;2
2013;18;K;C92;40-44;1
2013;18;K;C92;45-49;3
2013;18;K;C92;5-9;0
2013;18;K;C92;50-54;3
2013;18;K;C92;55-59;3
2013;18;K;C92;60-64;4
2013;18;K;C92;65-69;6
2013;18;K;C92;70-74;6
2013;18;K;C92;75-79;6
2013;18;K;C92;80-84;4
2013;18;K;C92;85+;3
2013;18;K;C93;0-4;0
2013;18;K;C93;10-14;0
2013;18;K;C93;15-19;0
2013;18;K;C93;20-24;0
2013;18;K;C93;25-29;0
2013;18;K;C93;30-34;0
2013;18;K;C93;35-39;0
2013;18;K;C93;40-44;0
2013;18;K;C93;45-49;0
2013;18;K;C93;5-9;0
2013;18;K;C93;50-54;0
2013;18;K;C93;55-59;0
2013;18;K;C93;60-64;0
2013;18;K;C93;65-69;0
2013;18;K;C93;70-74;0
2013;18;K;C93;75-79;0
2013;18;K;C93;80-84;0
2013;18;K;C93;85+;0
2013;18;K;C94;0-4;0
2013;18;K;C94;10-14;0
2013;18;K;C94;15-19;0
2013;18;K;C94;20-24;0
2013;18;K;C94;25-29;0
2013;18;K;C94;30-34;0
2013;18;K;C94;35-39;0
2013;18;K;C94;40-44;0
2013;18;K;C94;45-49;1
2013;18;K;C94;5-9;0
2013;18;K;C94;50-54;1
2013;18;K;C94;55-59;0
2013;18;K;C94;60-64;1
2013;18;K;C94;65-69;0
2013;18;K;C94;70-74;0
2013;18;K;C94;75-79;0
2013;18;K;C94;80-84;0
2013;18;K;C94;85+;0
2013;18;K;C95;0-4;1
2013;18;K;C95;10-14;0
2013;18;K;C95;15-19;0
2013;18;K;C95;20-24;0
2013;18;K;C95;25-29;0
2013;18;K;C95;30-34;0
2013;18;K;C95;35-39;0
2013;18;K;C95;40-44;0
2013;18;K;C95;45-49;0
2013;18;K;C95;5-9;0
2013;18;K;C95;50-54;0
2013;18;K;C95;55-59;0
2013;18;K;C95;60-64;0
2013;18;K;C95;65-69;0
2013;18;K;C95;70-74;0
2013;18;K;C95;75-79;0
2013;18;K;C95;80-84;1
2013;18;K;C95;85+;2
2013;18;K;C96;0-4;0
2013;18;K;C96;10-14;0
2013;18;K;C96;15-19;0
2013;18;K;C96;20-24;0
2013;18;K;C96;25-29;0
2013;18;K;C96;30-34;0
2013;18;K;C96;35-39;0
2013;18;K;C96;40-44;0
2013;18;K;C96;45-49;1
2013;18;K;C96;5-9;0
2013;18;K;C96;50-54;0
2013;18;K;C96;55-59;0
2013;18;K;C96;60-64;1
2013;18;K;C96;65-69;1
2013;18;K;C96;70-74;0
2013;18;K;C96;75-79;0
2013;18;K;C96;80-84;0
2013;18;K;C96;85+;0
2013;18;K;C97;0-4;0
2013;18;K;C97;10-14;0
2013;18;K;C97;15-19;0
2013;18;K;C97;20-24;0
2013;18;K;C97;25-29;0
2013;18;K;C97;30-34;0
2013;18;K;C97;35-39;0
2013;18;K;C97;40-44;0
2013;18;K;C97;45-49;0
2013;18;K;C97;5-9;0
2013;18;K;C97;50-54;0
2013;18;K;C97;55-59;0
2013;18;K;C97;60-64;0
2013;18;K;C97;65-69;0
2013;18;K;C97;70-74;0
2013;18;K;C97;75-79;0
2013;18;K;C97;80-84;0
2013;18;K;C97;85+;0
2013;18;K;D00;0-4;0
2013;18;K;D00;10-14;0
2013;18;K;D00;15-19;0
2013;18;K;D00;20-24;0
2013;18;K;D00;25-29;0
2013;18;K;D00;30-34;0
2013;18;K;D00;35-39;0
2013;18;K;D00;40-44;0
2013;18;K;D00;45-49;0
2013;18;K;D00;5-9;0
2013;18;K;D00;50-54;0
2013;18;K;D00;55-59;0
2013;18;K;D00;60-64;0
2013;18;K;D00;65-69;0
2013;18;K;D00;70-74;0
2013;18;K;D00;75-79;0
2013;18;K;D00;80-84;0
2013;18;K;D00;85+;0
2013;18;K;D01;0-4;0
2013;18;K;D01;10-14;0
2013;18;K;D01;15-19;0
2013;18;K;D01;20-24;0
2013;18;K;D01;25-29;0
2013;18;K;D01;30-34;0
2013;18;K;D01;35-39;0
2013;18;K;D01;40-44;0
2013;18;K;D01;45-49;0
2013;18;K;D01;5-9;0
2013;18;K;D01;50-54;0
2013;18;K;D01;55-59;0
2013;18;K;D01;60-64;0
2013;18;K;D01;65-69;0
2013;18;K;D01;70-74;0
2013;18;K;D01;75-79;1
2013;18;K;D01;80-84;0
2013;18;K;D01;85+;1
2013;18;K;D02;0-4;0
2013;18;K;D02;10-14;0
2013;18;K;D02;15-19;0
2013;18;K;D02;20-24;0
2013;18;K;D02;25-29;0
2013;18;K;D02;30-34;0
2013;18;K;D02;35-39;0
2013;18;K;D02;40-44;0
2013;18;K;D02;45-49;0
2013;18;K;D02;5-9;0
2013;18;K;D02;50-54;0
2013;18;K;D02;55-59;0
2013;18;K;D02;60-64;0
2013;18;K;D02;65-69;0
2013;18;K;D02;70-74;0
2013;18;K;D02;75-79;0
2013;18;K;D02;80-84;0
2013;18;K;D02;85+;0
2013;18;K;D03;0-4;0
2013;18;K;D03;10-14;0
2013;18;K;D03;15-19;0
2013;18;K;D03;20-24;0
2013;18;K;D03;25-29;0
2013;18;K;D03;30-34;0
2013;18;K;D03;35-39;0
2013;18;K;D03;40-44;0
2013;18;K;D03;45-49;0
2013;18;K;D03;5-9;0
2013;18;K;D03;50-54;0
2013;18;K;D03;55-59;0
2013;18;K;D03;60-64;0
2013;18;K;D03;65-69;0
2013;18;K;D03;70-74;0
2013;18;K;D03;75-79;0
2013;18;K;D03;80-84;0
2013;18;K;D03;85+;0
2013;18;K;D04;0-4;0
2013;18;K;D04;10-14;0
2013;18;K;D04;15-19;0
2013;18;K;D04;20-24;0
2013;18;K;D04;25-29;0
2013;18;K;D04;30-34;1
2013;18;K;D04;35-39;0
2013;18;K;D04;40-44;0
2013;18;K;D04;45-49;0
2013;18;K;D04;5-9;0
2013;18;K;D04;50-54;0
2013;18;K;D04;55-59;2
2013;18;K;D04;60-64;0
2013;18;K;D04;65-69;1
2013;18;K;D04;70-74;0
2013;18;K;D04;75-79;3
2013;18;K;D04;80-84;1
2013;18;K;D04;85+;2
2013;18;K;D05;0-4;0
2013;18;K;D05;10-14;0
2013;18;K;D05;15-19;0
2013;18;K;D05;20-24;0
2013;18;K;D05;25-29;0
2013;18;K;D05;30-34;0
2013;18;K;D05;35-39;0
2013;18;K;D05;40-44;1
2013;18;K;D05;45-49;5
2013;18;K;D05;5-9;0
2013;18;K;D05;50-54;6
2013;18;K;D05;55-59;4
2013;18;K;D05;60-64;9
2013;18;K;D05;65-69;5
2013;18;K;D05;70-74;1
2013;18;K;D05;75-79;2
2013;18;K;D05;80-84;0
2013;18;K;D05;85+;0
2013;18;K;D06;0-4;0
2013;18;K;D06;10-14;0
2013;18;K;D06;15-19;0
2013;18;K;D06;20-24;0
2013;18;K;D06;25-29;1
2013;18;K;D06;30-34;3
2013;18;K;D06;35-39;3
2013;18;K;D06;40-44;3
2013;18;K;D06;45-49;1
2013;18;K;D06;5-9;0
2013;18;K;D06;50-54;3
2013;18;K;D06;55-59;4
2013;18;K;D06;60-64;1
2013;18;K;D06;65-69;2
2013;18;K;D06;70-74;0
2013;18;K;D06;75-79;0
2013;18;K;D06;80-84;0
2013;18;K;D06;85+;0
2013;18;K;D07;0-4;0
2013;18;K;D07;10-14;0
2013;18;K;D07;15-19;0
2013;18;K;D07;20-24;0
2013;18;K;D07;25-29;0
2013;18;K;D07;30-34;0
2013;18;K;D07;35-39;0
2013;18;K;D07;40-44;0
2013;18;K;D07;45-49;0
2013;18;K;D07;5-9;0
2013;18;K;D07;50-54;0
2013;18;K;D07;55-59;0
2013;18;K;D07;60-64;0
2013;18;K;D07;65-69;0
2013;18;K;D07;70-74;0
2013;18;K;D07;75-79;0
2013;18;K;D07;80-84;0
2013;18;K;D07;85+;0
2013;18;K;D09;0-4;0
2013;18;K;D09;10-14;0
2013;18;K;D09;15-19;0
2013;18;K;D09;20-24;0
2013;18;K;D09;25-29;0
2013;18;K;D09;30-34;0
2013;18;K;D09;35-39;0
2013;18;K;D09;40-44;0
2013;18;K;D09;45-49;0
2013;18;K;D09;5-9;0
2013;18;K;D09;50-54;0
2013;18;K;D09;55-59;0
2013;18;K;D09;60-64;1
2013;18;K;D09;65-69;2
2013;18;K;D09;70-74;0
2013;18;K;D09;75-79;3
2013;18;K;D09;80-84;0
2013;18;K;D09;85+;1
2013;18;M;C00;0-4;0
2013;18;M;C00;10-14;0
2013;18;M;C00;15-19;0
2013;18;M;C00;20-24;0
2013;18;M;C00;25-29;0
2013;18;M;C00;30-34;0
2013;18;M;C00;35-39;0
2013;18;M;C00;40-44;0
2013;18;M;C00;45-49;0
2013;18;M;C00;5-9;0
2013;18;M;C00;50-54;1
2013;18;M;C00;55-59;3
2013;18;M;C00;60-64;3
2013;18;M;C00;65-69;3
2013;18;M;C00;70-74;4
2013;18;M;C00;75-79;9
2013;18;M;C00;80-84;3
2013;18;M;C00;85+;2
2013;18;M;C01;0-4;0
2013;18;M;C01;10-14;0
2013;18;M;C01;15-19;0
2013;18;M;C01;20-24;0
2013;18;M;C01;25-29;0
2013;18;M;C01;30-34;0
2013;18;M;C01;35-39;0
2013;18;M;C01;40-44;0
2013;18;M;C01;45-49;1
2013;18;M;C01;5-9;0
2013;18;M;C01;50-54;3
2013;18;M;C01;55-59;4
2013;18;M;C01;60-64;1
2013;18;M;C01;65-69;1
2013;18;M;C01;70-74;1
2013;18;M;C01;75-79;1
2013;18;M;C01;80-84;1
2013;18;M;C01;85+;0
2013;18;M;C02;0-4;0
2013;18;M;C02;10-14;0
2013;18;M;C02;15-19;0
2013;18;M;C02;20-24;0
2013;18;M;C02;25-29;0
2013;18;M;C02;30-34;1
2013;18;M;C02;35-39;0
2013;18;M;C02;40-44;1
2013;18;M;C02;45-49;0
2013;18;M;C02;5-9;0
2013;18;M;C02;50-54;3
2013;18;M;C02;55-59;2
2013;18;M;C02;60-64;3
2013;18;M;C02;65-69;1
2013;18;M;C02;70-74;1
2013;18;M;C02;75-79;1
2013;18;M;C02;80-84;1
2013;18;M;C02;85+;0
2013;18;M;C03;0-4;0
2013;18;M;C03;10-14;0
2013;18;M;C03;15-19;0
2013;18;M;C03;20-24;0
2013;18;M;C03;25-29;0
2013;18;M;C03;30-34;0
2013;18;M;C03;35-39;0
2013;18;M;C03;40-44;1
2013;18;M;C03;45-49;0
2013;18;M;C03;5-9;0
2013;18;M;C03;50-54;2
2013;18;M;C03;55-59;1
2013;18;M;C03;60-64;1
2013;18;M;C03;65-69;0
2013;18;M;C03;70-74;0
2013;18;M;C03;75-79;0
2013;18;M;C03;80-84;0
2013;18;M;C03;85+;0
2013;18;M;C04;0-4;0
2013;18;M;C04;10-14;0
2013;18;M;C04;15-19;0
2013;18;M;C04;20-24;0
2013;18;M;C04;25-29;0
2013;18;M;C04;30-34;0
2013;18;M;C04;35-39;1
2013;18;M;C04;40-44;1
2013;18;M;C04;45-49;3
2013;18;M;C04;5-9;1
2013;18;M;C04;50-54;1
2013;18;M;C04;55-59;2
2013;18;M;C04;60-64;4
2013;18;M;C04;65-69;1
2013;18;M;C04;70-74;0
2013;18;M;C04;75-79;1
2013;18;M;C04;80-84;0
2013;18;M;C04;85+;0
2013;18;M;C05;0-4;0
2013;18;M;C05;10-14;0
2013;18;M;C05;15-19;0
2013;18;M;C05;20-24;0
2013;18;M;C05;25-29;0
2013;18;M;C05;30-34;0
2013;18;M;C05;35-39;0
2013;18;M;C05;40-44;0
2013;18;M;C05;45-49;0
2013;18;M;C05;5-9;0
2013;18;M;C05;50-54;1
2013;18;M;C05;55-59;1
2013;18;M;C05;60-64;0
2013;18;M;C05;65-69;1
2013;18;M;C05;70-74;0
2013;18;M;C05;75-79;3
2013;18;M;C05;80-84;0
2013;18;M;C05;85+;0
2013;18;M;C06;0-4;0
2013;18;M;C06;10-14;0
2013;18;M;C06;15-19;0
2013;18;M;C06;20-24;0
2013;18;M;C06;25-29;1
